fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality
0.240384615;0.137254902;0.204819277;0.009202454;0.080118694;0.104529617;0.201856148;0.048197417;0.309090909;0.604651163;0.580645161;6
0.365384615;0.215686275;0.222891566;0.015337423;0.231454006;0.087108014;0.389791183;0.140158088;0.336363636;0.325581395;0.290322581;5
0.307692308;0.215686275;0.162650602;0.013803681;0.198813056;0.076655052;0.315545244;0.122035859;0.345454545;0.348837209;0.338709677;5
0.269230769;0.176470588;0.13253012;0.269171779;0.121661721;0.073170732;0.30162413;0.229998072;0.309090909;0.325581395;0.193548387;5
0.355769231;0.156862745;0.186746988;0.191717791;0.121661721;0.083623693;0.39675174;0.226142279;0.3;0.360465116;0.177419355;6
0.355769231;0.156862745;0.186746988;0.191717791;0.121661721;0.083623693;0.39675174;0.226142279;0.3;0.360465116;0.177419355;6
0.355769231;0.156862745;0.186746988;0.191717791;0.121661721;0.083623693;0.39675174;0.226142279;0.3;0.360465116;0.177419355;6
0.355769231;0.156862745;0.186746988;0.191717791;0.121661721;0.083623693;0.39675174;0.226142279;0.3;0.360465116;0.177419355;6
0.269230769;0.068627451;0.204819277;0.006134969;0.083086053;0.149825784;0.162412993;0.045883941;0.218181818;0.325581395;0.596774194;6
0.278846154;0.254901961;0.259036145;0.015337423;0.09495549;0.094076655;0.24361949;0.058415269;0.463636364;0.255813953;0.741935484;6
0.375;0.264705882;0.277108434;0.171779141;0.234421365;0.205574913;0.403712297;0.207248891;0.127272727;0.290697674;0.161290323;5
0.278846154;0.225490196;0.054216867;0.012269939;0.089020772;0.177700348;0.306264501;0.095430885;0.363636364;0.255813953;0.338709677;5
0.086538462;0.578431373;0.054216867;0.006134969;0.03264095;0.010452962;0;0.002120686;0.527272727;0.139534884;0.903225806;5
0.355769231;0.156862745;0.186746988;0.191717791;0.121661721;0.083623693;0.39675174;0.226142279;0.3;0.360465116;0.177419355;6
0.240384615;0.117647059;0.108433735;0.153374233;0.106824926;0.191637631;0.348027842;0.184114131;0.336363636;0.372093023;0.193548387;5
0.269230769;0.196078431;0.138554217;0.150306748;0.118694362;0.149825784;0.419953596;0.201079622;0.363636364;0.337209302;0.129032258;5
0.451923077;0.098039216;0.180722892;0.007668712;0.056379822;0.111498258;0.199535963;0.108155003;0.1;0.162790698;0.322580645;4
0.259615385;0.264705882;0.228915663;0.104294479;0.080118694;0.06271777;0.43387471;0.192982456;0.681818182;0.302325581;0.177419355;6
0.288461538;0.137254902;0.156626506;0.009202454;0.09495549;0.094076655;0.401392111;0.075766339;0.290909091;0.151162791;0.516129032;5
0.240384615;0.098039216;0.144578313;0.042944785;0.130563798;0.06271777;0.255220418;0.127626759;0.354545455;0.348837209;0.193548387;6
0.269230769;0.176470588;0.13253012;0.269171779;0.121661721;0.073170732;0.30162413;0.229998072;0.309090909;0.325581395;0.193548387;5
0.269230769;0.215686275;0.271084337;0.113496933;0.086053412;0.181184669;0.443155452;0.163678427;0.418181818;0.302325581;0.241935484;5
0.240384615;0.254901961;0.162650602;0.029141104;0.044510386;0.132404181;0.331786543;0.074031232;0.572727273;0.441860465;0.629032258;7
0.375;0.215686275;0.138554217;0.021472393;0.175074184;0.090592334;0.299303944;0.129361866;0.354545455;0.465116279;0.290322581;5
0.375;0.225490196;0.138554217;0.021472393;0.178041543;0.094076655;0.290023202;0.129361866;0.354545455;0.465116279;0.290322581;5
0.182692308;0.181372549;0.168674699;0.096625767;0.080118694;0.153310105;0.327146172;0.113360324;0.581818182;0.255813953;0.451612903;7
0.153846154;0.171568627;0.198795181;0.009202454;0.12462908;0.094076655;0.262180974;0.064970118;0.590909091;0.511627907;0.532258065;6
0.269230769;0.176470588;0.168674699;0.134969325;0.056379822;0.038327526;0.259860789;0.104684789;0.409090909;0.139534884;0.661290323;6
0.096153846;0.088235294;0.168674699;0.035276074;0.06231454;0.069686411;0.236658933;0.059572007;0.6;0.139534884;0.532258065;7
0.182692308;0.181372549;0.168674699;0.096625767;0.080118694;0.153310105;0.327146172;0.113360324;0.581818182;0.255813953;0.451612903;7
0.230769231;0.117647059;0.198795181;0.073619632;0.056379822;0.066202091;0.153132251;0.05802969;0.581818182;0.220930233;0.887096774;7
0.355769231;0.196078431;0.246987952;0.010736196;0.103857567;0.031358885;0.271461717;0.112203586;0.509090909;0.26744186;0.370967742;5
0.230769231;0.137254902;0.120481928;0.309815951;0.077151335;0.195121951;0.406032483;0.252747253;0.354545455;0.360465116;0.161290323;6
0.307692308;0.254901961;0.156626506;0.148773006;0.09495549;0.170731707;0.364269142;0.129361866;0.327272727;0.151162791;0.580645161;6
0.355769231;0.196078431;0.246987952;0.010736196;0.103857567;0.031358885;0.271461717;0.112203586;0.509090909;0.26744186;0.370967742;5
0.259615385;0.107843137;0.204819277;0.015337423;0.059347181;0.128919861;0.248259861;0.046847889;0.445454545;0.534883721;0.725806452;6
0.211538462;0.12745098;0.174698795;0.191717791;0.097922849;0.090592334;0.269141531;0.236167341;0.609090909;0.26744186;0.096774194;5
0.221153846;0.137254902;0.277108434;0.018404908;0.448071217;0.111498258;0.150812065;0.024869867;0.427272727;0.127906977;0.870967742;6
0.259615385;0.235294118;0.289156627;0.113496933;0.050445104;0.055749129;0.183294664;0.083477926;0.454545455;0.662790698;0.758064516;4
0.317307692;0.12745098;0.43373494;0.015337423;0.46884273;0.219512195;0.257540603;0.118180066;0.227272727;0.337209302;0.193548387;5
0.173076923;0.176470588;0.108433735;0.012269939;0.074183976;0.055749129;0.292343387;0.089261616;0.545454545;0.151162791;0.35483871;6
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.346153846;0.18627451;0.168674699;0.018404908;0.091988131;0.149825784;0.259860789;0.064006169;0.272727273;0.209302326;0.629032258;5
0.288461538;0.137254902;0.180722892;0.153374233;0.181008902;0.226480836;0.429234339;0.181800655;0.154545455;0.23255814;0.161290323;6
0.230769231;0.156862745;0.15060241;0.182515337;0.136498516;0.156794425;0.290023202;0.201850781;0.527272727;0.337209302;0.161290323;5
0.240384615;0.196078431;0.174698795;0.095092025;0.12462908;0.132404181;0.310904872;0.127819549;0.645454545;0.430232558;0.483870968;6
0.307692308;0.068627451;0.168674699;0.216257669;0.12462908;0.094076655;0.324825986;0.208405629;0.218181818;0.197674419;0.161290323;7
0.163461538;0.088235294;0.138554217;0.035276074;0.089020772;0.027874564;0.229698376;0.102564103;0.509090909;0.325581395;0.322580645;5
0.259615385;0.176470588;0.204819277;0.012269939;0.091988131;0.080139373;0.406032483;0.097358782;0.518181818;0.279069767;0.435483871;5
0.269230769;0.18627451;0.198795181;0.012269939;0.097922849;0.076655052;0.403712297;0.097165992;0.518181818;0.279069767;0.435483871;5
0.153846154;0.37254902;0.090361446;0.023006135;0.050445104;0.094076655;0.280742459;0.046655099;0.609090909;0.639534884;0.870967742;8
0.384615385;0.107843137;0.192771084;0.104294479;0.017804154;0.156794425;0.266821346;0.109311741;0.245454545;0.197674419;0.483870968;6
0.163461538;0.088235294;0.138554217;0.035276074;0.089020772;0.027874564;0.229698376;0.102564103;0.509090909;0.325581395;0.322580645;5
0.259615385;0.176470588;0.204819277;0.012269939;0.091988131;0.080139373;0.406032483;0.097358782;0.518181818;0.279069767;0.435483871;5
0.269230769;0.18627451;0.198795181;0.012269939;0.097922849;0.076655052;0.403712297;0.097165992;0.518181818;0.279069767;0.435483871;5
0.384615385;0.107843137;0.192771084;0.104294479;0.017804154;0.156794425;0.266821346;0.109311741;0.245454545;0.197674419;0.483870968;6
0.384615385;0.117647059;0.192771084;0.067484663;0.020771513;0.101045296;0.213457077;0.091575092;0.245454545;0.197674419;0.483870968;6
0.221153846;0.088235294;0.168674699;0.029141104;0.056379822;0.069686411;0.20649652;0.06959707;0.4;0.174418605;0.5;7
0.346153846;0.117647059;0.210843373;0.084355828;0.047477745;0.027874564;0.071925754;0.102756892;0.063636364;0.348837209;0.467741935;5
0.278846154;0.303921569;0.144578313;0.032208589;0.023738872;0.069686411;0.164733179;0.071910546;0.281818182;0.174418605;0.564516129;5
0.153846154;0.37254902;0.090361446;0.023006135;0.050445104;0.094076655;0.280742459;0.046655099;0.609090909;0.639534884;0.870967742;8
0.298076923;0.31372549;0.102409639;0.188650307;0.071216617;0.198606272;0.410672854;0.201079622;0.327272727;0.313953488;0.225806452;5
0.298076923;0.31372549;0.102409639;0.188650307;0.071216617;0.198606272;0.410672854;0.201079622;0.327272727;0.313953488;0.225806452;5
0.298076923;0.31372549;0.102409639;0.188650307;0.071216617;0.198606272;0.410672854;0.201079622;0.327272727;0.313953488;0.225806452;5
0.240384615;0.156862745;0.174698795;0.200920245;0.077151335;0.177700348;0.290023202;0.165027955;0.409090909;0.186046512;0.419354839;6
0.298076923;0.31372549;0.102409639;0.188650307;0.071216617;0.198606272;0.410672854;0.201079622;0.327272727;0.313953488;0.225806452;5
0.346153846;0.18627451;0.186746988;0.027607362;0.014836795;0.045296167;0.310904872;0.073838442;0.281818182;0.5;0.64516129;4
0.221153846;0.18627451;0.168674699;0.141104294;0.097922849;0.205574913;0.269141531;0.158280316;0.381818182;0.23255814;0.35483871;6
0.240384615;0.156862745;0.174698795;0.200920245;0.077151335;0.177700348;0.290023202;0.165027955;0.409090909;0.186046512;0.419354839;6
0.115384615;0.519607843;0.072289157;0.010736196;0;0.219512195;0.211136891;0.0055909;0.490909091;0.174418605;0.887096774;5
0.278846154;0.333333333;0.234939759;0.176380368;0.091988131;0.205574913;0.554524362;0.208791209;0.536363636;0.418604651;0.274193548;5
0.259615385;0.245098039;0.168674699;0.084355828;0.026706231;0.135888502;0.218097448;0.079236553;0.472727273;0.11627907;0.677419355;6
0.298076923;0.245098039;0.186746988;0.108895706;0.091988131;0.094076655;0.292343387;0.099286678;0.354545455;0.406976744;0.693548387;5
0.259615385;0.245098039;0.168674699;0.084355828;0.026706231;0.135888502;0.218097448;0.079236553;0.472727273;0.11627907;0.677419355;6
0.240384615;0.068627451;0.180722892;0.012269939;0.038575668;0.12543554;0.211136891;0.074802391;0.636363636;0.406976744;0.548387097;7
0.259615385;0.235294118;0.271084337;0.108895706;0.038575668;0.101045296;0.204176334;0.081550029;0.436363636;0.558139535;0.758064516;7
0.278846154;0.333333333;0.234939759;0.176380368;0.091988131;0.205574913;0.554524362;0.208791209;0.536363636;0.418604651;0.274193548;5
0.346153846;0.166666667;0.174698795;0.095092025;0.03264095;0.101045296;0.241299304;0.120879121;0.372727273;0.081395349;0.451612903;6
0.365384615;0.18627451;0.180722892;0.13190184;0.026706231;0.073170732;0.201856148;0.128976287;0.327272727;0.081395349;0.483870968;6
0.25;0.18627451;0.271084337;0.11809816;0.121661721;0.174216028;0.43387471;0.16175053;0.418181818;0.302325581;0.241935484;5
0.259615385;0.166666667;0.162650602;0.257668712;0.163204748;0.094076655;0.303944316;0.205320995;0.436363636;0.313953488;0.338709677;6
0.173076923;0.107843137;0.186746988;0.032208589;0.053412463;0.031358885;0.211136891;0.048775786;0.672727273;0.209302326;0.838709677;7
0.346153846;0.205882353;0.289156627;0.187116564;0.083086053;0.207317073;0.401392111;0.211490264;0.272727273;0.139534884;0.129032258;5
0.25;0.254901961;0.265060241;0.116564417;0.100890208;0.181184669;0.445475638;0.16194332;0.418181818;0.302325581;0.241935484;5
0.269230769;0.18627451;0.313253012;0.115030675;0.103857567;0.177700348;0.447795824;0.161364951;0.418181818;0.302325581;0.241935484;5
0.269230769;0.176470588;0.313253012;0.116564417;0.112759644;0.174216028;0.422273782;0.160015423;0.4;0.290697674;0.241935484;6
0.25;0.18627451;0.271084337;0.11809816;0.121661721;0.174216028;0.43387471;0.16175053;0.418181818;0.302325581;0.241935484;5
0.259615385;0.176470588;0.301204819;0.113496933;0.12462908;0.153310105;0.436194896;0.159051475;0.418181818;0.290697674;0.241935484;5
0.288461538;0.166666667;0.180722892;0.171779141;0.100890208;0.177700348;0.287703016;0.156737999;0.281818182;0.418604651;0.387096774;6
0.240384615;0.235294118;0.156626506;0.174846626;0.118694362;0.212543554;0.373549884;0.17331791;0.381818182;0.38372093;0.306451613;6
0.163461538;0.156862745;0.271084337;0.016871166;0.109792285;0.069686411;0.241299304;0.098901099;0.454545455;0.302325581;0.322580645;5
0.259615385;0.166666667;0.162650602;0.257668712;0.163204748;0.094076655;0.303944316;0.205320995;0.436363636;0.313953488;0.338709677;6
0.269230769;0.049019608;0.174698795;0.20398773;0.139465875;0.108013937;0.199535963;0.191054559;0.409090909;0.197674419;0.225806452;6
0.307692308;0.303921569;0.126506024;0.154907975;0.264094955;0.038327526;0.19025522;0.182379024;0.281818182;0.290697674;0.209677419;5
0.394230769;0.12745098;0.234939759;0.021472393;0.142433234;0.066202091;0.299303944;0.089647195;0.3;0.348837209;0.467741935;5
0.307692308;0.215686275;0.168674699;0.024539877;0.097922849;0.066202091;0.389791183;0.087719298;0.436363636;0.406976744;0.548387097;5
0.413461538;0.117647059;0.180722892;0.010736196;0.080118694;0.017421603;0.092807425;0.102371313;0.245454545;0.593023256;0.370967742;5
0.432692308;0.098039216;0.180722892;0.007668712;0.071216617;0.06271777;0.11136891;0.076730287;0.272727273;0.337209302;0.483870968;6
0.394230769;0.12745098;0.234939759;0.021472393;0.142433234;0.066202091;0.299303944;0.089647195;0.3;0.348837209;0.467741935;5
0.326923077;0.088235294;0.204819277;0.088957055;0.097922849;0.048780488;0.236658933;0.109311741;0.245454545;0.209302326;0.451612903;6
0.413461538;0.117647059;0.180722892;0.010736196;0.080118694;0.017421603;0.092807425;0.102371313;0.245454545;0.593023256;0.370967742;5
0.432692308;0.098039216;0.180722892;0.007668712;0.071216617;0.06271777;0.11136891;0.076730287;0.272727273;0.337209302;0.483870968;6
0.307692308;0.303921569;0.126506024;0.154907975;0.264094955;0.038327526;0.19025522;0.182379024;0.281818182;0.290697674;0.209677419;5
0.288461538;0.12745098;0.373493976;0.088957055;0.09495549;0.017421603;0.241299304;0.124734914;0.218181818;0.430232558;0.35483871;5
0.298076923;0.12745098;0.373493976;0.087423313;0.097922849;0.017421603;0.232018561;0.124734914;0.218181818;0.430232558;0.35483871;6
0.326923077;0.088235294;0.204819277;0.088957055;0.097922849;0.048780488;0.236658933;0.109311741;0.245454545;0.209302326;0.451612903;6
0.288461538;0.176470588;0.204819277;0.222392638;0.151335312;0.139372822;0.354988399;0.191632928;0.472727273;0.348837209;0.403225806;3
0.326923077;0.196078431;0.228915663;0.021472393;0.127596439;0.073170732;0.341067285;0.078850974;0.372727273;0.348837209;0.5;5
0.394230769;0.12745098;0.234939759;0.021472393;0.142433234;0.066202091;0.299303944;0.089647195;0.3;0.348837209;0.467741935;5
0.307692308;0.215686275;0.168674699;0.024539877;0.097922849;0.066202091;0.389791183;0.087719298;0.436363636;0.406976744;0.548387097;5
0.346153846;0.254901961;0.168674699;0.176380368;0.118694362;0.101045296;0.324825986;0.186234818;0.454545455;0.313953488;0.370967742;5
0.240384615;0.343137255;0.192771084;0.125766871;0.097922849;0.055749129;0.225058005;0.088876036;0.509090909;0.127906977;0.790322581;7
0.288461538;0.323529412;0.180722892;0.125766871;0.106824926;0.090592334;0.283062645;0.157894737;0.363636364;0.430232558;0.306451613;5
0.240384615;0.31372549;0.144578313;0.069018405;0.080118694;0.142857143;0.283062645;0.091575092;0.472727273;0.255813953;0.532258065;6
0.125;0.264705882;0.156626506;0.095092025;0.074183976;0.118466899;0.257540603;0.091960671;0.6;0.209302326;0.564516129;6
0.125;0.264705882;0.156626506;0.095092025;0.074183976;0.118466899;0.257540603;0.091960671;0.6;0.209302326;0.564516129;6
0.240384615;0.215686275;0.120481928;0.047546012;0.089020772;0.111498258;0.285382831;0.086176981;0.254545455;0.186046512;0.435483871;5
0.298076923;0.196078431;0.168674699;0.17791411;0.097922849;0.174216028;0.30162413;0.15635242;0.281818182;0.395348837;0.387096774;6
0.307692308;0.245098039;0.168674699;0.078220859;0.071216617;0.128919861;0.452436195;0.089647195;0.409090909;0.488372093;0.725806452;6
0.278846154;0.176470588;0.295180723;0.115030675;0.127596439;0.160278746;0.436194896;0.163292848;0.427272727;0.302325581;0.241935484;5
0.336538462;0.156862745;0.180722892;0.029141104;0.097922849;0.101045296;0.220417633;0.076923077;0.3;0.395348837;0.532258065;7
0.278846154;0.37254902;0.126506024;0.052147239;0.074183976;0.034843206;0.183294664;0.058800848;0.490909091;0.372093023;0.806451613;6
0.125;0.264705882;0.156626506;0.095092025;0.074183976;0.118466899;0.257540603;0.091960671;0.6;0.209302326;0.564516129;6
0.125;0.147058824;0.108433735;0.006134969;0.130563798;0.038327526;0.208816705;0.047233468;0.454545455;0.197674419;0.564516129;5
0.240384615;0.31372549;0.144578313;0.069018405;0.080118694;0.142857143;0.283062645;0.091575092;0.472727273;0.255813953;0.532258065;6
0.317307692;0.352941176;0.138554217;0.079754601;0.077151335;0.076655052;0.211136891;0.067669173;0.390909091;0.406976744;0.838709677;7
0.096153846;0.176470588;0.138554217;0.153374233;0.074183976;0.073170732;0.236658933;0.108540582;0.672727273;0.069767442;0.564516129;7
0.288461538;0.225490196;0.114457831;0.044478528;0.228486647;0.097560976;0.280742459;0.113553114;0.1;0.255813953;0.258064516;5
0.288461538;0.225490196;0.114457831;0.044478528;0.228486647;0.097560976;0.280742459;0.113553114;0.1;0.255813953;0.258064516;5
0.307692308;0.068627451;0.174698795;0.242331288;0.145400593;0.149825784;0.234338747;0.206092153;0.390909091;0.174418605;0.274193548;6
0.259615385;0.323529412;0.13253012;0.064417178;0.127596439;0.163763066;0.308584687;0.14439946;0.381818182;0.465116279;0.193548387;5
0.230769231;0.225490196;0.138554217;0.041411043;0.127596439;0.111498258;0.241299304;0.138422981;0.4;0.302325581;0.064516129;5
0.403846154;0.18627451;0.198795181;0.009202454;0.121661721;0.135888502;0.218097448;0.056101793;0.254545455;0.26744186;0.709677419;6
0.403846154;0.18627451;0.198795181;0.009202454;0.121661721;0.135888502;0.218097448;0.056101793;0.254545455;0.26744186;0.709677419;6
0.259615385;0.323529412;0.13253012;0.064417178;0.127596439;0.163763066;0.308584687;0.14439946;0.381818182;0.465116279;0.193548387;5
0.230769231;0.225490196;0.138554217;0.041411043;0.127596439;0.111498258;0.241299304;0.138422981;0.4;0.302325581;0.064516129;5
0.278846154;0.284313725;0.15060241;0.029141104;0.056379822;0.076655052;0.174013921;0.073067284;0.381818182;0.162790698;0.596774194;6
0.269230769;0.12745098;0.301204819;0.124233129;0.080118694;0.135888502;0.422273782;0.112396376;0.218181818;0.395348837;0.483870968;6
0.355769231;0.176470588;0.186746988;0.015337423;0.068249258;0.118466899;0.232018561;0.064198959;0.227272727;0.244186047;0.629032258;6
0.355769231;0.254901961;0.168674699;0.052147239;0.056379822;0.153310105;0.211136891;0.047619048;0.436363636;0.325581395;0.838709677;7
0.278846154;0.284313725;0.15060241;0.029141104;0.056379822;0.076655052;0.174013921;0.073067284;0.381818182;0.162790698;0.596774194;6
0.25;0.235294118;0.138554217;0.239263804;0.136498516;0.118466899;0.387470998;0.221515327;0.490909091;0.372093023;0.177419355;5
0.278846154;0.156862745;0.192771084;0.128834356;0.041543027;0.06271777;0.232018561;0.106227106;0.563636364;0.151162791;0.741935484;6
0.25;0.235294118;0.138554217;0.239263804;0.136498516;0.118466899;0.387470998;0.221515327;0.490909091;0.372093023;0.177419355;5
0.317307692;0.303921569;0.475903614;0.012269939;0.548961424;0.073170732;0.187935035;0.096587623;0.409090909;0.279069767;0.403225806;6
0.423076923;0.225490196;0.259036145;0.098159509;0.112759644;0.055749129;0.180974478;0.176788124;0.463636364;0.488372093;0.419354839;5
0.278846154;0.156862745;0.192771084;0.128834356;0.041543027;0.06271777;0.232018561;0.106227106;0.563636364;0.151162791;0.741935484;6
0.201923077;0.088235294;0.174698795;0.038343558;0.06231454;0.104529617;0.26450116;0.038943513;0.627272727;0.127906977;0.919354839;7
0.201923077;0.117647059;0.138554217;0.013803681;0.083086053;0.12543554;0.194895592;0.059764797;0.581818182;0.313953488;0.64516129;6
0.269230769;0.235294118;0.156626506;0.061349693;0.065281899;0.083623693;0.257540603;0.093888568;0.618181818;0.593023256;0.725806452;7
0.201923077;0.039215686;0.162650602;0.064417178;0.06231454;0.132404181;0.234338747;0.099286678;0.754545455;0.534883721;0.661290323;6
0.201923077;0.098039216;0.174698795;0.061349693;0.068249258;0.229965157;0.296983759;0.086369771;0.445454545;0.186046512;0.532258065;6
0.201923077;0.117647059;0.138554217;0.013803681;0.083086053;0.12543554;0.194895592;0.059764797;0.581818182;0.313953488;0.64516129;6
0.153846154;0.088235294;0.162650602;0.032208589;0.118694362;0.090592334;0.220417633;0.098901099;0.672727273;0.38372093;0.370967742;6
0.221153846;0.12745098;0.180722892;0.087423313;0.089020772;0.156794425;0.294663573;0.068825911;0.5;0.104651163;0.758064516;6
0.336538462;0.166666667;0.156626506;0.101226994;0.115727003;0.174216028;0.459396752;0.168883748;0.363636364;0.174418605;0.193548387;5
0.336538462;0.166666667;0.156626506;0.101226994;0.115727003;0.174216028;0.459396752;0.168883748;0.363636364;0.174418605;0.193548387;5
0.230769231;0.137254902;0.180722892;0.180981595;0.133531157;0.369337979;0.331786543;0.196067091;0.345454545;0.290697674;0.241935484;6
0.259615385;0.18627451;0.114457831;0.09202454;0.106824926;0.334494774;0.385150812;0.125891652;0.4;0.139534884;0.338709677;6
0.259615385;0.18627451;0.114457831;0.09202454;0.106824926;0.334494774;0.385150812;0.125891652;0.4;0.139534884;0.338709677;6
0.269230769;0.303921569;0.13253012;0.052147239;0.086053412;0.052264808;0.20649652;0.059186428;0.481818182;0.360465116;0.806451613;7
0.211538462;0.225490196;0.228915663;0.064417178;0.091988131;0.135888502;0.213457077;0.049546944;0.472727273;0.395348837;0.822580645;6
0.442307692;0.147058824;0.192771084;0.010736196;0.115727003;0.198606272;0.241299304;0.090032774;0.345454545;0.38372093;0.483870968;6
0.336538462;0.166666667;0.156626506;0.101226994;0.115727003;0.174216028;0.459396752;0.168883748;0.363636364;0.174418605;0.193548387;5
0.211538462;0.137254902;0.15060241;0.161042945;0.139465875;0.383275261;0.389791183;0.17331791;0.327272727;0.162790698;0.225806452;6
0.230769231;0.137254902;0.180722892;0.180981595;0.133531157;0.369337979;0.331786543;0.196067091;0.345454545;0.290697674;0.241935484;6
0.221153846;0.147058824;0.162650602;0.141104294;0.136498516;0.25087108;0.290023202;0.158665896;0.4;0.209302326;0.35483871;6
0.259615385;0.18627451;0.114457831;0.09202454;0.106824926;0.334494774;0.385150812;0.125891652;0.4;0.139534884;0.338709677;6
0.336538462;0.274509804;0.325301205;0.194785276;0.133531157;0.212543554;0.426914153;0.222286485;0.309090909;0.313953488;0.096774194;4
0.365384615;0.284313725;0.307228916;0.170245399;0.252225519;0.195121951;0.399071926;0.205320995;0.172727273;0.337209302;0.161290323;5
0.278846154;0.176470588;0.307228916;0.113496933;0.15727003;0.167247387;0.429234339;0.160786582;0.372727273;0.325581395;0.258064516;5
0.346153846;0.137254902;0.162650602;0.015337423;0.142433234;0.149825784;0.20649652;0.113360324;0.518181818;0.255813953;0.306451613;7
0.221153846;0.137254902;0.168674699;0.244631902;0.148367953;0.181184669;0.292343387;0.183921342;0.436363636;0.186046512;0.403225806;5
0.317307692;0.196078431;0.186746988;0.013803681;0.130563798;0.06271777;0.20649652;0.069018701;0.390909091;0.325581395;0.548387097;5
0.259615385;0.264705882;0.186746988;0.147239264;0.178041543;0.195121951;0.373549884;0.189126663;0.418181818;0.313953488;0.225806452;5
0.288461538;0.637254902;0.120481928;0.09202454;0.133531157;0.080139373;0.129930394;0.118180066;0.363636364;0.069767442;0.5;4
0.211538462;0.196078431;0.144578313;0.263803681;0.112759644;0.139372822;0.236658933;0.228455755;0.345454545;0.26744186;0.14516129;6
0.211538462;0.196078431;0.144578313;0.263803681;0.112759644;0.139372822;0.236658933;0.228455755;0.345454545;0.26744186;0.14516129;6
0.317307692;0.117647059;0.222891566;0.013803681;0.118694362;0.090592334;0.278422274;0.099286678;0.390909091;0.348837209;0.451612903;5
0.288461538;0.245098039;0.186746988;0.104294479;0.106824926;0.111498258;0.310904872;0.099286678;0.309090909;0.38372093;0.677419355;6
0.211538462;0.196078431;0.144578313;0.263803681;0.112759644;0.139372822;0.236658933;0.228455755;0.345454545;0.26744186;0.14516129;6
0.326923077;0.156862745;0.21686747;0.021472393;0.059347181;0.066202091;0.125290023;0.070368228;0.372727273;0.476744186;0.725806452;6
0.288461538;0.245098039;0.186746988;0.104294479;0.106824926;0.111498258;0.310904872;0.099286678;0.309090909;0.38372093;0.677419355;6
0.326923077;0.156862745;0.21686747;0.021472393;0.059347181;0.066202091;0.125290023;0.070368228;0.372727273;0.476744186;0.725806452;6
0.211538462;0.196078431;0.144578313;0.263803681;0.112759644;0.139372822;0.236658933;0.228455755;0.345454545;0.26744186;0.14516129;6
0.230769231;0.18627451;0.156626506;0.176380368;0.109792285;0.142857143;0.273781903;0.154038944;0.4;0.174418605;0.451612903;6
0.25;0.294117647;0.156626506;0.116564417;0.100890208;0.090592334;0.20649652;0.100828996;0.245454545;0.104651163;0.548387097;6
0.317307692;0.117647059;0.222891566;0.013803681;0.118694362;0.090592334;0.278422274;0.099286678;0.390909091;0.348837209;0.451612903;5
0.211538462;0.12745098;0.180722892;0.124233129;0.080118694;0.156794425;0.273781903;0.126662811;0.418181818;0.197674419;0.419354839;5
0.307692308;0.254901961;0.060240964;0.044478528;0.103857567;0.052264808;0.125290023;0.12704839;0.263636364;0.197674419;0.193548387;5
0.201923077;0.348039216;0.096385542;0.088957055;0.065281899;0.066202091;0.290023202;0.084827453;0.472727273;0.279069767;0.677419355;6
0.307692308;0.166666667;0.198795181;0.023006135;0.035608309;0.052264808;0.155452436;0.059764797;0.490909091;0.26744186;0.693548387;6
0.278846154;0.176470588;0.174698795;0.108895706;0.086053412;0.132404181;0.394431555;0.148062464;0.463636364;0.395348837;0.387096774;6
0.307692308;0.156862745;0.180722892;0.179447853;0.077151335;0.243902439;0.378190255;0.159822634;0.245454545;0.406976744;0.387096774;6
0.451923077;0.147058824;0.204819277;0.010736196;0.077151335;0.181184669;0.234338747;0.089647195;0.318181818;0.38372093;0.483870968;7
0.211538462;0.12745098;0.180722892;0.124233129;0.080118694;0.156794425;0.273781903;0.126662811;0.418181818;0.197674419;0.419354839;5
0.307692308;0.254901961;0.060240964;0.044478528;0.103857567;0.052264808;0.125290023;0.12704839;0.263636364;0.197674419;0.193548387;5
0.096153846;0.558823529;0.072289157;0.007668712;0.011869436;0.006968641;0.002320186;0.103142472;0.545454545;0.162790698;0.887096774;4
0.221153846;0.137254902;0.228915663;0.033742331;0.400593472;0.034843206;0.129930394;0.071139387;0.209090909;0.488372093;0.548387097;6
0.192307692;0.18627451;0.156626506;0.044478528;0.183976261;0.083623693;0.139211137;0.054559476;0.345454545;0.186046512;0.564516129;6
