fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;quality;;
0.159292035;0.523972603;0;0.095890411;0.257095159;0.070422535;0.021201413;0.399412628;0.645669291;0.107784431;0.369230769;5;;
0.212389381;0.428082192;0.12;0.061643836;0.170283806;0.197183099;0.204946996;0.426578561;0.377952756;0.155688623;0.169230769;6;;
0.14159292;0.212328767;0.22;0.061643836;0.110183639;0.281690141;0.176678445;0.459618209;0.614173228;0.161676647;0.169230769;6;;
0.292035398;0.315068493;0.23;0.095890411;0.106844741;0.309859155;0.310954064;0.498531571;0.37007874;0.149700599;0.169230769;6;;
0.274336283;0.308219178;0.21;0.04109589;0.095158598;0.042253521;0.010600707;0.33113069;0.330708661;0.125748503;0.215384615;6;;
0.274336283;0.095890411;0.26;0.075342466;0.066777963;0.253521127;0.250883392;0.369309838;0.322834646;0.275449102;0.384615385;6;;
0.292035398;0.315068493;0.23;0.095890411;0.106844741;0.309859155;0.310954064;0.498531571;0.37007874;0.149700599;0.169230769;6;;
0.274336283;0.308219178;0.21;0.04109589;0.095158598;0.042253521;0.010600707;0.33113069;0.330708661;0.125748503;0.215384615;6;;
0.292035398;0.150684932;0.36;0.068493151;0.088480801;0.056338028;0.014134276;0.302496329;0.417322835;0.125748503;0.430769231;7;;
0.353982301;0.205479452;0.39;0.061643836;0.093489149;0.070422535;0.021201413;0.373715125;0.480314961;0.215568862;0.507692308;8;;
0.469026549;0.424657534;0.19;0.335616438;0.165275459;0.450704225;0.247349823;0.639500734;0.31496063;0.131736527;0.153846154;5;;
0.230088496;0.164383562;0.46;0.082191781;0.103505843;0.323943662;0.134275618;0.386930984;0.519685039;0.311377246;0.4;7;;
0.230088496;0.164383562;0.46;0.082191781;0.103505843;0.323943662;0.134275618;0.386930984;0.519685039;0.311377246;0.4;7;;
0.230088496;0.164383562;0.46;0.082191781;0.103505843;0.323943662;0.134275618;0.386930984;0.519685039;0.311377246;0.4;7;;
0.469026549;0.410958904;0.55;0.054794521;0.207011686;0.323943662;0.16254417;0.546989721;0.480314961;0.365269461;0.246153846;5;;
0.230088496;0.164383562;0.46;0.082191781;0.103505843;0.323943662;0.134275618;0.386930984;0.519685039;0.311377246;0.4;7;;
0.14159292;0.184931507;0.43;0.075342466;0.098497496;0.183098592;0.06360424;0.309104258;0.559055118;0.323353293;0.430769231;7;;
0.194690265;0.363013699;0.02;0.082191781;0.110183639;0.098591549;0.03180212;0.360499266;0.480314961;0.173652695;0.307692308;6;;
0.17699115;0.219178082;0.15;0.082191781;0.106844741;0.295774648;0.166077739;0.413362702;0.456692913;0.173652695;0.138461538;5;;
0.194690265;0.363013699;0.02;0.082191781;0.110183639;0.098591549;0.03180212;0.360499266;0.480314961;0.173652695;0.307692308;6;;
0.442477876;0.178082192;0.42;0.068493151;0.098497496;0.056338028;0.024734982;0.478707783;0.322834646;0.251497006;0.323076923;6;;
0.495575221;0.143835616;0.46;0.068493151;0.115191987;0.070422535;0.010600707;0.455947137;0.283464567;0.089820359;0.307692308;6;;
0.371681416;0.102739726;0.46;0.082191781;0.138564274;0.267605634;0.081272085;0.353157122;0.409448819;0.137724551;0.446153846;6;;
0.292035398;0.308219178;0.31;0.075342466;0.111853088;0.126760563;0.25795053;0.491923642;0.433070866;0.215568862;0.169230769;6;;
0.318584071;0.150684932;0.37;0.068493151;0.075125209;0.591549296;0.240282686;0.294419971;0.385826772;0.28742515;0.553846154;6;;
0.318584071;0.191780822;0.31;0.068493151;0.116861436;0.098591549;0.06360424;0.435389134;0.393700787;0.215568862;0.338461538;6;;
0.389380531;0.184931507;0.4;0.02739726;0.053422371;0.338028169;0.155477032;0.345814978;0.362204724;0.299401198;0.384615385;6;;
0.557522124;0.136986301;0.52;0.061643836;0.20033389;0.225352113;0.134275618;0.533773862;0.42519685;0.263473054;0.476923077;6;;
0.557522124;0.136986301;0.52;0.061643836;0.20033389;0.225352113;0.134275618;0.533773862;0.42519685;0.263473054;0.476923077;6;;
0.309734513;0.280821918;0.22;0.089041096;0.110183639;0.450704225;0.293286219;0.492657856;0.409448819;0.077844311;0.184615385;6;;
0.522123894;0.164383562;0.47;0.089041096;0.103505843;0.112676056;0.060070671;0.46328928;0.385826772;0.25748503;0.553846154;6;;
0.707964602;0.184931507;0.49;0.109589041;0.113522538;0.098591549;0.049469965;0.670337739;0.25984252;0.293413174;0.292307692;6;;
0.407079646;0.232876712;0.23;0.116438356;0.131886477;0.23943662;0.250883392;0.671806167;0.322834646;0.107784431;0.153846154;5;;
0.256637168;0.315068493;0.03;0.219178082;0.113522538;0.366197183;0.141342756;0.429515419;0.220472441;0.083832335;0.123076923;5;;
0.389380531;0.315068493;0.25;0.075342466;0.153589316;0.098591549;0.053003534;0.559471366;0.417322835;0.233532934;0.184615385;5;;
0.044247788;0.205479452;0;0.061643836;0.053422371;0.23943662;0.28975265;0.110132159;0.74015748;0.239520958;0.8;7;;
0.265486726;0.212328767;0.29;0.082191781;0.105175292;0.253521127;0.212014134;0.522026432;0.519685039;0.185628743;0.169230769;5;;
0.274336283;0.04109589;0.34;0.123287671;0.09015025;0.197183099;0.183745583;0.339941263;0.496062992;0.269461078;0.523076923;6;;
0.283185841;0.476027397;0.01;0.116438356;0.103505843;0.661971831;0.296819788;0.450807636;0.503937008;0.173652695;0.369230769;5;;
0.265486726;0.212328767;0.29;0.082191781;0.105175292;0.253521127;0.212014134;0.522026432;0.519685039;0.185628743;0.169230769;5;;
0.495575221;0.075342466;0.37;0.089041096;0.075125209;0.183098592;0.106007067;0.445668135;0.385826772;0.095808383;0.138461538;4;;
0.221238938;0.431506849;0.01;0.089041096;0.078464107;0.14084507;0.042402827;0.172540382;0.511811024;0.041916168;0.676923077;6;;
0.123893805;0.143835616;0.32;0.821917808;0.070116861;0.070422535;0.378091873;0.414831131;0.440944882;0.137724551;0.476923077;4;;
0.283185841;0.294520548;0;0.054794521;0.096828047;0.084507042;0.038869258;0.478707783;0.409448819;0.185628743;0.153846154;6;;
0.221238938;0.431506849;0.01;0.089041096;0.078464107;0.14084507;0.042402827;0.172540382;0.511811024;0.041916168;0.676923077;6;;
0.309734513;0.417808219;0;0.109589041;0.115191987;0.154929577;0.06360424;0.580763583;0.503937008;0.077844311;0.184615385;4;;
0.168141593;0.376712329;0;0.232876712;0.075125209;0.14084507;0.049469965;0.353157122;0.559055118;0.137724551;0.523076923;4;;
0.256637168;0.335616438;0.2;0.054794521;0.106844741;0.492957746;0.190812721;0.357562408;0.283464567;0.041916168;0.138461538;5;;
0.460176991;0.171232877;0.39;0.109589041;0.111853088;0.38028169;0.208480565;0.53010279;0.330708661;0.155688623;0.215384615;5;;
0.389380531;0.191780822;0.41;0.075342466;0.076794658;0.197183099;0.120141343;0.298825257;0.377952756;0.161676647;0.584615385;6;;
0.327433628;0.301369863;0.22;0.102739726;0.116861436;0.126760563;0.282685512;0.604258443;0.496062992;0.173652695;0.169230769;5;;
0.115044248;0.116438356;0.25;0.856164384;0.091819699;1;0.544169611;0.524229075;0.464566929;0.125748503;0.292307692;6;;
0.247787611;0.294520548;0.19;0.061643836;0.116861436;0.197183099;0.098939929;0.475770925;0.590551181;0.209580838;0.323076923;5;;
0.247787611;0.424657534;0.07;0.054794521;0.123539232;0.197183099;0.148409894;0.363436123;0.299212598;0.089820359;0.246153846;5;;
0.247787611;0.294520548;0.19;0.061643836;0.116861436;0.197183099;0.098939929;0.475770925;0.590551181;0.209580838;0.323076923;5;;
0.203539823;0.198630137;0.33;0.089041096;0.115191987;0.295774648;0.106007067;0.354625551;0.527559055;0.251497006;0.415384615;6;;
0.221238938;0.328767123;0.01;0.095890411;0.111853088;0.323943662;0.109540636;0.372246696;0.519685039;0.167664671;0.384615385;6;;
0.221238938;0.328767123;0.01;0.095890411;0.111853088;0.323943662;0.109540636;0.372246696;0.519685039;0.167664671;0.384615385;6;;
0.256637168;0.315068493;0.14;0.089041096;0.10851419;0.366197183;0.190812721;0.457415565;0.42519685;0.155688623;0.215384615;5;;
0.221238938;0.410958904;0;0.061643836;0.185308848;0.070422535;0.028268551;0.455212922;0.559055118;0.149700599;0.215384615;5;;
0.292035398;0.369863014;0;0.034246575;0.140233723;0.070422535;0.024734982;0.412628488;0.543307087;0.149700599;0.169230769;5;;
0.283185841;0.397260274;0.06;0.068493151;0.111853088;0.267605634;0.102473498;0.455947137;0.519685039;0.215568862;0.384615385;5;;
0.132743363;0.356164384;0.02;0.102739726;0.095158598;0.352112676;0.141342756;0.257709251;0.57480315;0.071856287;0.4;5;;
0.256637168;0.321917808;0.22;0.061643836;0.116861436;0.591549296;0.190812721;0.36123348;0.283464567;0.053892216;0.123076923;5;;
0.212389381;0.315068493;0.28;0.267123288;0.121869783;0.154929577;0.222614841;0.459618209;0.456692913;0.221556886;0.4;6;;
0.194690265;0.356164384;0;0.123287671;0.185308848;0.197183099;0.09540636;0.389867841;0.551181102;0.179640719;0.446153846;6;;
0.194690265;0.356164384;0;0.123287671;0.185308848;0.197183099;0.09540636;0.389867841;0.551181102;0.179640719;0.446153846;6;;
0.353982301;0.352739726;0.68;0.061643836;0.652754591;0.253521127;0.176678445;0.458883994;0.220472441;0.491017964;0.138461538;5;;
0.150442478;0.616438356;0;0.075342466;0.118530885;0.225352113;0.06360424;0.315712188;0.669291339;0.131736527;0.430769231;4;;
0.460176991;0.226027397;0.38;0.109589041;0.115191987;0.464788732;0.212014134;0.527900147;0.322834646;0.149700599;0.215384615;5;;
0.318584071;0.452054795;0;0.089041096;0.128547579;0.169014085;0.070671378;0.567547724;0.496062992;0.077844311;0.184615385;4;;
0.345132743;0.171232877;0.32;0.061643836;0.09015025;0.352112676;0.159010601;0.329662261;0.503937008;0.233532934;0.523076923;6;;
0.230088496;0.308219178;0.05;0.095890411;0.115191987;0.211267606;0.106007067;0.408957416;0.503937008;0.161676647;0.292307692;6;;
0.230088496;0.308219178;0.05;0.095890411;0.115191987;0.211267606;0.106007067;0.408957416;0.503937008;0.161676647;0.292307692;6;;
0.513274336;0.212328767;0.5;0.095890411;0.093489149;0.169014085;0.045936396;0.435389134;0.283464567;0.323353293;0.461538462;6;;
0.203539823;0.198630137;0.31;0.075342466;0.111853088;0.281690141;0.159010601;0.485315712;0.57480315;0.131736527;0.169230769;6;;
0.079646018;0.253424658;0.03;0.061643836;0.053422371;0.38028169;0.286219081;0.053597651;0.598425197;0.293413174;0.861538462;8;;
0.03539823;0.178082192;0.01;0.047945205;0.060100167;0.352112676;0.190812721;0.056534508;0.755905512;0.251497006;0.861538462;6;;
0.238938053;0.219178082;0.2;0.047945205;0.061769616;0.323943662;0.204946996;0.251835536;0.503937008;0.143712575;0.507692308;6;;
0.115044248;0.232876712;0;0.068493151;0.10851419;0.338028169;0.134275618;0.27753304;0.598425197;0.119760479;0.430769231;5;;
0.256637168;0.315068493;0.2;0.075342466;0.101836394;0.464788732;0.134275618;0.357562408;0.283464567;0.05988024;0.138461538;5;;
0.283185841;0.315068493;0.13;0.082191781;0.150250417;0.225352113;0.106007067;0.317914831;0.393700787;0.119760479;0.430769231;6;;
0.300884956;0.407534247;0.22;0.095890411;0.105175292;0.169014085;0.265017668;0.5;0.393700787;0.125748503;0.169230769;6;;
0.345132743;0.191780822;0.4;0.369863014;0.063439065;0.028169014;0.014134276;0.410425844;0.42519685;0.137724551;0.553846154;4;;
0.212389381;0.390410959;0;0.068493151;0.170283806;0.028169014;0.014134276;0.461820852;0.480314961;0.161676647;0.2;6;;
0.300884956;0.407534247;0.22;0.095890411;0.105175292;0.169014085;0.265017668;0.5;0.393700787;0.125748503;0.169230769;6;;
0.460176991;0.123287671;0.39;0.054794521;0.083472454;0.028169014;0.010600707;0.347283407;0.31496063;0.143712575;0.476923077;7;;
0.221238938;0.232876712;0.2;0.068493151;0.10851419;0.38028169;0.169611307;0.406020558;0.496062992;0.185628743;0.307692308;6;;
0.221238938;0.232876712;0.2;0.068493151;0.10851419;0.38028169;0.169611307;0.406020558;0.496062992;0.185628743;0.307692308;6;;
0.292035398;0.441780822;0;0.075342466;0.120200334;0.112676056;0.056537102;0.449339207;0.464566929;0.209580838;0.384615385;6;;
0.362831858;0.349315068;0.28;0.123287671;0.140233723;0.225352113;0.222614841;0.533773862;0.409448819;0.179640719;0.276923077;6;;
0.212389381;0.205479452;0.19;0.095890411;0.098497496;0.23943662;0.106007067;0.344346549;0.511811024;0.137724551;0.384615385;5;;
0.592920354;0.171232877;0.5;0.061643836;0.130217028;0.267605634;0.144876325;0.533773862;0.322834646;0.143712575;0.323076923;5;;
0.221238938;0.02739726;0.44;0.109589041;0.093489149;0.225352113;0.088339223;0.235682819;0.480314961;0.125748503;0.615384615;6;;
0.300884956;0.328767123;0.08;0.116438356;0.07345576;0.028169014;0.003533569;0.204845815;0.377952756;0.023952096;0.707692308;5;;
0.212389381;0.328767123;0.3;0.246575342;0.093489149;0.267605634;0.367491166;0.665932452;0.440944882;0.502994012;0.276923077;5;;
0.212389381;0.328767123;0.3;0.246575342;0.093489149;0.267605634;0.367491166;0.665932452;0.440944882;0.502994012;0.276923077;5;;
0.265486726;0.424657534;0;0.068493151;0.146911519;0.070422535;0.021201413;0.377386197;0.488188976;0.155688623;0.4;5;;
0.318584071;0.352739726;0.1;0.082191781;0.101836394;0.338028169;0.190812721;0.46328928;0.433070866;0.251497006;0.384615385;6;;
0.115044248;0.188356164;0.13;0.102739726;0.07345576;0.183098592;0.077738516;0.260646109;0.692913386;0.203592814;0.615384615;6;;
0.256637168;0.434931507;0;0.068493151;0.120200334;0.070422535;0.021201413;0.48825257;0.472440945;0.095808383;0.2;4;;
0.318584071;0.352739726;0.1;0.082191781;0.101836394;0.338028169;0.190812721;0.46328928;0.433070866;0.251497006;0.384615385;6;;
0.17699115;0.349315068;0;0.232876712;0.135225376;0.704225352;0.252650177;0.404552129;0.362204724;0.071856287;0.169230769;5;;
0.17699115;0.349315068;0;0.232876712;0.135225376;0.704225352;0.252650177;0.404552129;0.362204724;0.071856287;0.169230769;5;;
0.230088496;0.280821918;0.14;0.082191781;0.086811352;0.197183099;0.081272085;0.232011747;0.480314961;0.167664671;0.569230769;6;;
0.097345133;0.328767123;0;0.034246575;0.085141903;0.14084507;0.042402827;0.135095448;0.559055118;0.137724551;0.584615385;6;;
0.265486726;1;0;0.082191781;0.208681135;0.056338028;0.010600707;0.344346549;0.598425197;0.041916168;0.384615385;3;;
0.053097345;0.359589041;0;0.085616438;0.113522538;0.197183099;0.077738516;0.320851689;0.818897638;0.167664671;0.630769231;6;;
0.185840708;0.506849315;0.07;0.075342466;0.146911519;0.267605634;0.180212014;0.433920705;0.677165354;0.245508982;0.507692308;6;;
0.398230088;0.171232877;0.32;0.082191781;0.086811352;0.042253521;0.03180212;0.417767988;0.440944882;0.281437126;0.430769231;6;;
0.300884956;0.109589041;0.44;0.061643836;0.115191987;0.38028169;0.219081272;0.362701909;0.488188976;0.19760479;0.430769231;5;;
0.265486726;0.45890411;0.21;0.095890411;0.125208681;0.281690141;0.219081272;0.398678414;0.299212598;0.065868263;0.123076923;5;;
0.256637168;0.335616438;0.26;0.068493151;0.101836394;0.323943662;0.28975265;0.444199706;0.440944882;0.119760479;0.215384615;5;;
0.451327434;0.390410959;0.32;0.109589041;0.12687813;0.295774648;0.300353357;0.574889868;0.433070866;0.173652695;0.261538462;5;;
0.194690265;0.383561644;0.09;0.205479452;0.093489149;0.197183099;0.081272085;0.37958884;0.527559055;0.113772455;0.415384615;4;;
0.451327434;0.390410959;0.32;0.109589041;0.12687813;0.295774648;0.300353357;0.574889868;0.433070866;0.173652695;0.261538462;5;;
0.212389381;0.342465753;0.1;0.034246575;0.098497496;0.366197183;0.201413428;0.435389134;0.42519685;0.167664671;0.123076923;5;;
0.256637168;0.335616438;0.26;0.068493151;0.101836394;0.323943662;0.28975265;0.444199706;0.440944882;0.119760479;0.215384615;5;;
0.168141593;0.267123288;0.15;0.143835616;0.086811352;0.154929577;0.074204947;0.207782673;0.464566929;0.155688623;0.676923077;6;;
0.300884956;0.726027397;0.21;0.068493151;0.118530885;0.183098592;0.123674912;0.385462555;0.472440945;0.083832335;0.323076923;5;;
0.212389381;0.164383562;0.21;0.095890411;0.123539232;0.267605634;0.208480565;0.404552129;0.519685039;0.125748503;0.261538462;6;;
0.212389381;0.164383562;0.21;0.102739726;0.123539232;0.323943662;0.222614841;0.4030837;0.519685039;0.119760479;0.261538462;6;;
0.256637168;0.349315068;0.27;0.075342466;0.118530885;0.225352113;0.300353357;0.447136564;0.409448819;0.149700599;0.215384615;6;;
0.07079646;0.424657534;0;0.020547945;0.048414023;0.211267606;0.141342756;0.184287812;1;0.155688623;0.630769231;6;;
0.469026549;0.219178082;0.46;0.089041096;0.131886477;0.126760563;0.123674912;0.46328928;0.346456693;0.215568862;0.538461538;6;;
0.256637168;0.349315068;0.27;0.075342466;0.118530885;0.225352113;0.300353357;0.447136564;0.409448819;0.149700599;0.215384615;6;;
0.398230088;0.438356164;0.68;0.054794521;0.671118531;0.23943662;0.204946996;0.473568282;0.125984252;0.598802395;0.107692308;6;;
0.451327434;0.369863014;0.34;0.116438356;0.136894825;0.154929577;0.28975265;0.579295154;0.409448819;0.19760479;0.261538462;5;;
0.03539823;0.424657534;0;0.020547945;0.048414023;0.211267606;0.141342756;0.184287812;1;0.155688623;0.630769231;6;;
0.398230088;0.150684932;0.42;0.061643836;0.076794658;0.112676056;0.042402827;0.28267254;0.346456693;0.131736527;0.461538462;5;;
0.398230088;0.164383562;0.39;0.061643836;0.080133556;0.281690141;0.173144876;0.358296623;0.346456693;0.293413174;0.4;7;;
0.185840708;0.232876712;0.24;0.054794521;0.10851419;0.23943662;0.098939929;0.347283407;0.511811024;0.161676647;0.338461538;6;;
0.185840708;0.232876712;0.24;0.054794521;0.10851419;0.23943662;0.098939929;0.347283407;0.511811024;0.161676647;0.338461538;6;;
0.185840708;0.232876712;0.24;0.054794521;0.10851419;0.23943662;0.098939929;0.347283407;0.511811024;0.161676647;0.338461538;6;;
0.185840708;0.232876712;0.24;0.054794521;0.10851419;0.23943662;0.098939929;0.347283407;0.511811024;0.161676647;0.338461538;6;;
0.168141593;0.273972603;0.11;0.061643836;0.101836394;0.169014085;0.113074205;0.398678414;0.472440945;0.113772455;0.138461538;5;;
0.247787611;0.328767123;0.26;0.082191781;0.118530885;0.225352113;0.300353357;0.447136564;0.433070866;0.137724551;0.215384615;6;;
0.247787611;0.328767123;0.26;0.082191781;0.118530885;0.225352113;0.300353357;0.447136564;0.433070866;0.137724551;0.215384615;6;;
0.283185841;0.51369863;0.26;0.198630137;0.158597663;0.422535211;0.215547703;0.485315712;0.409448819;0.077844311;0.123076923;5;;
0.336283186;0.184931507;0.1;0.054794521;0.105175292;0.070422535;0.067137809;0.42143906;0.275590551;0.05988024;0.2;6;;
0.398230088;0.448630137;0.22;0.089041096;0.111853088;0.154929577;0.148409894;0.552863436;0.346456693;0.107784431;0.184615385;5;;
0.230088496;0.489726027;0;0.075342466;0.257095159;0.042253521;0.017667845;0.441262849;0.511811024;0.113772455;0.246153846;5;;
0.17699115;0.315068493;0.02;0.102739726;0.095158598;0.253521127;0.120141343;0.279001468;0.503937008;0.19760479;0.646153846;6;;
0.123893805;0.260273973;0;0.034246575;0.075125209;0.197183099;0.070671378;0.323788546;0.488188976;0.071856287;0.169230769;5;;
0.123893805;0.260273973;0;0.034246575;0.075125209;0.197183099;0.070671378;0.323788546;0.488188976;0.071856287;0.169230769;5;;
0.123893805;0.260273973;0;0.034246575;0.075125209;0.197183099;0.070671378;0.323788546;0.488188976;0.071856287;0.169230769;5;;
0.256637168;0.267123288;0.02;0.054794521;0.120200334;0.169014085;0.088339223;0.389867841;0.488188976;0.125748503;0.323076923;6;;
0.256637168;0.267123288;0.02;0.054794521;0.120200334;0.169014085;0.088339223;0.389867841;0.488188976;0.125748503;0.323076923;6;;
0.256637168;0.267123288;0.02;0.054794521;0.120200334;0.169014085;0.088339223;0.389867841;0.488188976;0.125748503;0.323076923;6;;
0.265486726;0.287671233;0.02;0.054794521;0.121869783;0.225352113;0.088339223;0.427312775;0.496062992;0.107784431;0.307692308;6;;
0.256637168;0.267123288;0.02;0.054794521;0.120200334;0.169014085;0.088339223;0.389867841;0.488188976;0.125748503;0.323076923;6;;
0.610619469;0.205479452;0.48;0.116438356;0.10851419;0.098591549;0.049469965;0.62041116;0.275590551;0.119760479;0.4;5;;
0.318584071;0.219178082;0.24;0.095890411;0.085141903;0.126760563;0.077738516;0.444933921;0.401574803;0.119760479;0.276923077;6;;
0.132743363;0.321917808;0.01;0.082191781;0.07345576;0.056338028;0.024734982;0.341409692;0.614173228;0.137724551;0.461538462;5;;
0.230088496;0.366438356;0.03;0.061643836;0.110183639;0.084507042;0.021201413;0.425844347;0.472440945;0.035928144;0.169230769;5;;
0.230088496;0.366438356;0.03;0.061643836;0.110183639;0.084507042;0.021201413;0.425844347;0.472440945;0.035928144;0.169230769;5;;
0.203539823;0.308219178;0;0.130136986;0.115191987;0.281690141;0.123674912;0.375183554;0.527559055;0.113772455;0.369230769;5;;
0.389380531;0.328767123;0.29;0.075342466;0.095158598;0.436619718;0.236749117;0.475036711;0.472440945;0.143712575;0.246153846;5;;
0.230088496;0.342465753;0.01;0.095890411;0.088480801;0.098591549;0.141342756;0.238619677;0.456692913;0.107784431;0.523076923;6;;
0.265486726;0.359589041;0.03;0.068493151;0.123539232;0.183098592;0.180212014;0.501468429;0.496062992;0.077844311;0.292307692;5;;
0.265486726;0.359589041;0.03;0.068493151;0.123539232;0.183098592;0.180212014;0.501468429;0.496062992;0.077844311;0.292307692;5;;
0.230088496;0.315068493;0.03;0.095890411;0.10851419;0.084507042;0.077738516;0.411894273;0.480314961;0.113772455;0.246153846;5;;
0.132743363;0.136986301;0.25;0.061643836;0.123539232;0.056338028;0.091872792;0.335535977;0.488188976;0.065868263;0.261538462;5;;
0.132743363;0.150684932;0.25;0.061643836;0.120200334;0.042253521;0.077738516;0.335535977;0.488188976;0.065868263;0.261538462;5;;
0.238938053;0.212328767;0.24;0.109589041;0.110183639;0.366197183;0.215547703;0.470631424;0.677165354;0.155688623;0.415384615;6;;
0.247787611;0.356164384;0.17;0.308219178;0.260434057;0.718309859;0.325088339;0.535242291;0.42519685;0.101796407;0.169230769;5;;
0.619469027;0.243150685;0.4;0.034246575;0.131886477;0.070422535;0.077738516;0.51174743;0.25984252;0.191616766;0.251282051;6;;
0.407079646;0.287671233;0.31;0.095890411;0.166944908;0.14084507;0.113074205;0.508076358;0.393700787;0.137724551;0.384615385;5;;
0.327433628;0.5;0.14;0.109589041;0.135225376;0.169014085;0.169611307;0.526431718;0.488188976;0.125748503;0.261538462;5;;
0.619469027;0.243150685;0.4;0.034246575;0.131886477;0.070422535;0.077738516;0.51174743;0.25984252;0.191616766;0.251282051;6;;
0.300884956;0.48630137;0.27;0.075342466;0.113522538;0.14084507;0.201413428;0.473568282;0.433070866;0.089820359;0.215384615;4;;
0.230088496;0.332191781;0.02;0.068493151;0.140233723;0.126760563;0.088339223;0.361967695;0.566929134;0.119760479;0.523076923;6;;
0.283185841;0.260273973;0.09;0.089041096;0.171953255;0.126760563;0.127208481;0.516152717;0.346456693;0.173652695;0.169230769;5;;
0.238938053;0.424657534;0.08;0.054794521;0.136894825;0.126760563;0.137809187;0.417767988;0.393700787;0.101796407;0.215384615;5;;
0.203539823;0.287671233;0.3;0.089041096;0.12687813;0.112676056;0.349823322;0.527165932;0.401574803;0.508982036;0.323076923;6;;
0.300884956;0.445205479;0.32;0.082191781;0.111853088;0.211267606;0.240282686;0.47650514;0.417322835;0.101796407;0.215384615;6;;
0.17699115;0.335616438;0;0.047945205;0.095158598;0.042253521;0.007067138;0.285609398;0.464566929;0.023952096;0.307692308;4;;
0.362831858;0.452054795;0.51;0.054794521;0.67278798;0.154929577;0.212014134;0.452276065;0.204724409;0.502994012;0.123076923;5;;
0.256637168;0.315068493;0.56;0.150684932;0.235392321;0.056338028;0.028268551;0.344346549;0.37007874;0.419161677;0.492307692;6;;
0.362831858;0.452054795;0.51;0.054794521;0.67278798;0.154929577;0.212014134;0.452276065;0.204724409;0.502994012;0.123076923;5;;
0.274336283;0.431506849;0.27;0.198630137;0.16360601;0.464788732;0.293286219;0.482378855;0.393700787;0.071856287;0.138461538;5;;
0.194690265;0.476027397;0;0.020547945;0.425709516;0.211267606;0.081272085;0.340675477;0.456692913;0.107784431;0.215384615;3;;
0.230088496;0.301369863;0.26;0.075342466;0.118530885;0.169014085;0.332155477;0.425110132;0.409448819;0.113772455;0.230769231;5;;
0.318584071;0.523972603;0.2;0.034246575;0.123539232;0.084507042;0.088339223;0.332599119;0.291338583;0.077844311;0.246153846;5;;
0.053097345;0.253424658;0.26;0.095890411;0.130217028;0.309859155;0.240282686;0.383994126;0.763779528;0.173652695;0.584615385;6;;
0.230088496;0.226027397;0.15;0.075342466;0.110183639;0.126760563;0.077738516;0.441997063;0.433070866;0.107784431;0.230769231;6;;
0.256637168;0.308219178;0.02;0.116438356;0.10851419;0.14084507;0.102473498;0.403817915;0.488188976;0.173652695;0.369230769;6;;
0.256637168;0.308219178;0.02;0.116438356;0.10851419;0.14084507;0.102473498;0.403817915;0.488188976;0.173652695;0.369230769;6;;
0.194690265;0.48630137;0.09;0.061643836;0.103505843;0.042253521;0.067137809;0.386930984;0.503937008;0.071856287;0.184615385;5;;
0.300884956;0.328767123;0.22;0.082191781;0.113522538;0.338028169;0.349823322;0.444933921;0.440944882;0.095808383;0.230769231;5;;
0.300884956;0.328767123;0.22;0.082191781;0.113522538;0.338028169;0.349823322;0.444933921;0.440944882;0.095808383;0.230769231;5;;
0.221238938;0.434931507;0.15;0.061643836;0.158597663;0.267605634;0.275618375;0.430249633;0.354330709;0.101796407;0.169230769;5;;
0.300884956;0.47260274;0.25;0.171232877;0.106844741;0.464788732;0.279151943;0.485315712;0.354330709;0.053892216;0.123076923;5;;
0.247787611;0.356164384;0.07;0.061643836;0.146911519;0.098591549;0.060070671;0.442731278;0.440944882;0.149700599;0.184615385;5;;
0.247787611;0.356164384;0.07;0.061643836;0.146911519;0.098591549;0.060070671;0.442731278;0.440944882;0.149700599;0.184615385;5;;
0.17699115;0.356164384;0.31;0.356164384;0.118530885;0.084507042;0.151943463;0.522026432;0.480314961;0.209580838;0.292307692;5;;
0.185840708;0.246575342;0.02;0.089041096;0.113522538;0.492957746;0.371024735;0.37958884;0.283464567;0.119760479;0.2;5;;
0.123893805;0.253424658;0;0.095890411;0.093489149;0.197183099;0.09540636;0.209251101;0.661417323;0.155688623;0.630769231;6;;
0.300884956;0.356164384;0.22;0.102739726;0.136894825;0.056338028;0.09540636;0.444199706;0.496062992;0.149700599;0.4;5;;
0.221238938;0.342465753;0.06;0.02739726;0.096828047;0.056338028;0.021201413;0.303230543;0.338582677;0.089820359;0.215384615;5;;
0.300884956;0.273972603;0.25;0.075342466;0.110183639;0.253521127;0.187279152;0.444199706;0.440944882;0.089820359;0.276923077;5;;
0.159292035;0.308219178;0.14;0.205479452;0.096828047;0.366197183;0.236749117;0.486049927;0.456692913;0.089820359;0.123076923;5;;
0.353982301;0.386986301;0.1;0.047945205;0.133555927;0.028169014;0.021201413;0.54185022;0.448818898;0.191616766;0.176923077;6;;
0.362831858;0.380136986;0.1;0.047945205;0.130217028;0.042253521;0.017667845;0.54185022;0.448818898;0.191616766;0.176923077;5;;
0.238938053;0.321917808;0.26;0.075342466;0.113522538;0.225352113;0.346289753;0.423641703;0.42519685;0.113772455;0.230769231;5;;
0.212389381;0.328767123;0.12;0.089041096;0.118530885;0.169014085;0.077738516;0.479441997;0.614173228;0.173652695;0.276923077;7;;
